token address,holder address,holder balance
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x6C364F86C8D97f814f90cc51DF4557EaA6472645,49832271472488419
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xcBf878c15A011411C7CcAbF68Cc0Fb19318b81d3,49778477459742055
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xb20dd7460f3D5509828536d56bf1F7D7E7Fffa14,54759412433617247
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x303F9555E9b8407a408a761287766D5a611D9F3b,29867462080367951
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x258E0ae28F70EC728A9C0D84268Ca3DD5C69Fb3C,99562453911355044
0xFBc322415CBC532b54749E31979a803009516b5D,0xDF823386a57F90F641e125A3B16AbA63Ca371ea6,49505397
0xFBc322415CBC532b54749E31979a803009516b5D,0x3bBD8daAA38857992ce9ff140D1E1810C98F0B71,198030118
0xFBc322415CBC532b54749E31979a803009516b5D,0x0FbC8E8d44c3b12955792babA91323D1eEF3c1B1,57426568
0xFBc322415CBC532b54749E31979a803009516b5D,0x8Fac841807E21807F511dAf3C04a34cd78661F4c,99024254
0xFBc322415CBC532b54749E31979a803009516b5D,0x499C35F0F23e6E230d420110f48d59EA925d3CC6,49506430
0xFBc322415CBC532b54749E31979a803009516b5D,0xcf992e81C95eB4F8d1cEb804c97a61f4Cb8496d1,56259263
0xFBc322415CBC532b54749E31979a803009516b5D,0xEfa7Dd48C2C141cc5044090b87f099986bC02f55,50495086
0xFBc322415CBC532b54749E31979a803009516b5D,0x5665785813011A5c37c10972f8d3D463441637C3,148468870
0xFBc322415CBC532b54749E31979a803009516b5D,0x885fbC6E02db6b1D26De3f73E80aD7f1DDC10021,50496391
0xFBc322415CBC532b54749E31979a803009516b5D,0x9C6b8cF9b9F283f59157062d0845F309d069da88,68419706
0xFBc322415CBC532b54749E31979a803009516b5D,0xe6Ea33a175A65eaf0f5fDC2ddb1EcbF5Ba4DB544,54458496
0xFBc322415CBC532b54749E31979a803009516b5D,0x4c5D61623C35cCeDA8Ad201cd82DDfe28B632282,80204766
0xFBc322415CBC532b54749E31979a803009516b5D,0x917D26F28860a5682564CD7F1841977E28B89B42,51485667
0xFBc322415CBC532b54749E31979a803009516b5D,0xDa86c63d30A5d7ab07F4C2275d3063d2574Cea6d,53466625
0xFBc322415CBC532b54749E31979a803009516b5D,0x869DCF3ae084f341c974f05a011774AB51b38103,50495905
0xFBc322415CBC532b54749E31979a803009516b5D,0x3Eaf7bD84eEFf7445E9499956950d5cBa285C973,9900897
0xFBc322415CBC532b54749E31979a803009516b5D,0x8E049c3c7736ce67883b19F3D2b50C9D71bc83e1,50496287
0xFBc322415CBC532b54749E31979a803009516b5D,0xAc822EB1A8D696783A2c2E63Fac0F4A0DADe3f05,49502879
0xFBc322415CBC532b54749E31979a803009516b5D,0xF3F12f63420f239c22F902170549926633a8a80c,49482532
0xFBc322415CBC532b54749E31979a803009516b5D,0xe71B80E7cDF1E42622eBa6080ACDC7448ca3a7E9,59406408
0xFBc322415CBC532b54749E31979a803009516b5D,0xE339a74F1eAf9b7f93d3983293Fa2594263040B9,49503545
0xFBc322415CBC532b54749E31979a803009516b5D,0xAD194A32698F86181C8222Bd1F379086d09296F7,49999096
0xFBc322415CBC532b54749E31979a803009516b5D,0x3c95302D096974483e8DD1084BEDCd9d6A437A65,51485020
0xFBc322415CBC532b54749E31979a803009516b5D,0x5FD7d6382De0D4c4A00B19Ed10c11dfD96C27340,297028795
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x63346d7367D4bA9cd1FF45d7B900B32EC4f73D5e,89015787724777499788
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x71d859C0142e8c9Be20b518848c54a0dc884A517,702462450559563379
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x318A23CbF36F184221a3C28c0D4Dc11B08b99001,10875597415585479919
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x2280aA395773D065c8dF544Fd20394a1fA86780A,101360683386254367035
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x8660a7E2d207D2a37Ef11c4930bf4efDaC5da962,99558887545306362878
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x9FA7FD8D9170f0DDA389922E6c956800D5149924,105846628209116217168
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x07411794b66dd457d1b47fb21a56Db0022C6D715,102845894685724614421
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0xB9ADca938266e35A0F931638063894FAfB401730,26098208487626591641
0x1144e14E9B0AA9e181342c7e6E0a9BaDB4ceD295,0x41E260E8F07615418968C5Fc7D10e277Cf7eaB56,49430772444762455514
0xFBc322415CBC532b54749E31979a803009516b5D,0x3De3aC9876C78E77020a121fe00BffB669Bbc17d,5031159
0xFBc322415CBC532b54749E31979a803009516b5D,0x08f84b46698b12eb34B5ab945ba5Df001f4AE403,5039939
0xFBc322415CBC532b54749E31979a803009516b5D,0xB9dC26545F8550A308b7b584832282b254FA196d,5083338
0xFBc322415CBC532b54749E31979a803009516b5D,0x9dadd82c3DaD8830cb382BD0d1e39C62B8942546,5038446
0xFBc322415CBC532b54749E31979a803009516b5D,0xf4cAF0e42422dc028fA1c9519E31a7E13474FAB8,5047472
0xFBc322415CBC532b54749E31979a803009516b5D,0x309CD8ff70a0c77cB2818746Bbef1926196805BE,5074300
0xFBc322415CBC532b54749E31979a803009516b5D,0xD5D5fB33745583817402818f4D26127A6d6034e6,5047403
0xFBc322415CBC532b54749E31979a803009516b5D,0x2716273C50edcDF03e462e9A6B151F793b015D04,5038434
0xFBc322415CBC532b54749E31979a803009516b5D,0xF4D55C5da3161dDE6700B5d71Bc7403d44Ef57f0,5038368
0xFBc322415CBC532b54749E31979a803009516b5D,0xD121F8B46d0CB23C2A65B5874A1083a648cC36A0,5030018
0xFBc322415CBC532b54749E31979a803009516b5D,0xabc3599E95952d18f14Bf549399e4b26335961f1,5074156
0xFBc322415CBC532b54749E31979a803009516b5D,0xd946f6b17fabA33CfB79637267764773e9C615c5,5074090
0xFBc322415CBC532b54749E31979a803009516b5D,0xC0cB4c7A115dc51De86db9eEDeff88174517D5ca,5045914
0xFBc322415CBC532b54749E31979a803009516b5D,0x75f6FB02312aB2393459A8C63d9DB24f38c12D15,5045973
0xFBc322415CBC532b54749E31979a803009516b5D,0x4e73a2187be5a567761c9D784761C646667E84E5,5071914
0xFBc322415CBC532b54749E31979a803009516b5D,0xdF7790CC7b2828BaB5d06236243E50AAb71059ee,5046090
0xFBc322415CBC532b54749E31979a803009516b5D,0x3C125B1aFd4a33369AEFE4782bF0A56DE8aCD19a,5072914
0xFBc322415CBC532b54749E31979a803009516b5D,0x7ed32E40EbaA684BB43953131a29535CB2322F11,5026977
0xFBc322415CBC532b54749E31979a803009516b5D,0xB30dfCe9cd42fd2ebB10c18Fd902675466A21954,5069161
0xFBc322415CBC532b54749E31979a803009516b5D,0xd73F607911967e716E9c275e71831d90C22E9bC2,586295349
0xFBc322415CBC532b54749E31979a803009516b5D,0x33737f0cc1d490Fe61f293be95dAcB3AC069EEFc,4495598
0xFBc322415CBC532b54749E31979a803009516b5D,0xD280Ab2670cd44c4A4256e1e3A3d8C2a2aA3f4c8,4463875
0xFBc322415CBC532b54749E31979a803009516b5D,0xE5cCCf730434b5893A1342e407907C88d41a7A09,4466139
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x76B4b27B47f211448964eD2cf92F731412602700,476365504
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x55D82B654b71bD2dd2fF8975361379922f0E9B68,104455222
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xA819AaDB64B30F94bE112e1c51abc712B01F4410,49794244
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xA03658f7D84C1D269A708f0847f7Afa0E53c65D2,49732621
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x2e71Cb2fD8876B0d8d14cE6Fd0bcEae80a51F629,49739494
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x78d58Cc37cDAaBFde72c9a45B57Acbc3aBc3D7C9,1183983
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x725aD88Ee9FD7DF85b3cd625709b909bbAE75341,1124690193
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x672561d8F0c253fE061067Ef38A6aaF8736199c4,1138042
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xf4F342FFB2122EC36DdC77FF5825FF8f430991A4,9632007
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xE6eD7D6b2Cf2E01f28fe2351Bad08d7d9A13249d,9542077
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xa2D163020697279C806e0aBE204438547B06C5Fe,41484525
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x8046D90CC7237046298344770ac8c7E7262033cF,2745334
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x60613F286032D55Dc9909e609eF198110315E85a,53446834
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x5a756d9C7cAA740E0342f755fa8Ad32e6F83726b,62169522
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xDc9a47A47be2a455f1D264860fb96902EECB3c9A,50389154
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x0DB0f4506F5De744052D90f04E3fcA3D1dD3600d,113610645
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x9267eD427805F02560d4Da970b41bd0fA15c82e2,1323745319
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xf71a19d90D1CD18242381CaA05a470fCBB56A9a1,1175549429
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x6F4b1766d9e88F11A59f8460e1E1b5Cc3cE0A47d,1057693960
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xFee6104a556295079450C19bdcF36cCB3834B7F7,1273150138
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x3b870db67a45611CF4723d44487EAF398fAc51E3,20000000000000000
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x8061FbE5704E3056C036273C7458a13D85589279,19969294268298677
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x30bF85E1d0bC7FDEDcbEeFf39225D8037cb0cb7c,99744009248432614
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x95DE01E57E899723655433dbee53222a09331E81,99738218752255945
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xf410cAA369133e30ee0567B3736d649452D79f93,99745699811280590
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x472CAE057b1843907B56292fc5c57c98e6EB369B,99742115404105098
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x588c1a695a2fedF02A237072AE1fdBAd389466e6,99737282456005294
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x3C8DE8A456d5175e75f9eB42ADa116fD201613F0,99741495799846151
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x44731d059baE40aAB74bD7d852e292030D2dfA53,99745618906796505
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x3c6E78A279ca78088a939d80968feFfcd517190A,29921444795959143
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x43c21cC46637Ae611d2b3BEEaD90A73aE56362b3,997429925376232037
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x7738221d3A5f489AafEfA11cAeF759B772FA6652,9973081775796650
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xC134041A85EdBb3BD9CAE36A32486454c1c6e134,9972349510532614
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x4077A3d1D326cD79B347814931a94368D2aa3B4e,10
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x243B586E0C25A9baf77B97D967Fa2956174F7A0A,5
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x8B97B21Eab5A8Dcebb836C5deFd98bf9648e3CE2,2
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xa1331199394F3aBBa7A252300303BAAD1EBe194F,6
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xAD4e16559BDA313cC6Cc7eBbF7d1f641ae558E05,6
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x414C3721B9907C4fC06Ae8780591F0676199084E,6
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x3D8c3FD88d8E88Bd291FaA1e7E130e2bc434b372,7
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x59dD56BD2cB6071B54299459F1676A7dC90B5894,1
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x30eC493b72EE5b994573A356c19a67E829E06576,1
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xD7d7859E72E1947F4d42cEbDb9428fAa8d083218,5
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xaf060b9cF1353432FF18436D9Ad0B55D2a252394,3
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x8E4Ed238ce0a0866E8e41F2198EDeC616aD18Be6,1
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x5eE2bc9e9ddDD08fa69001C942331E5bF135d740,7
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x9622F0E88BD7515ecBd1CaE77e4D73029D2ba0E5,7
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x06eadF8eB1c4fF189Bdcfba2489c1a9Fe2C33949,2
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xa0363905619Ab29A4746472b98024F115CAd4070,7
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x68241AE9Ae36239ca93B1D377FD1142B5713714F,101200649
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xBeD63D4BC95204d605709311CCaB50aF23964E17,7360995327
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xfC09a127b94153Df7924F3df757BA484BB02B903,830274223
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x1f0E2fb2c81ab72243bDe00E2650f5Bc25AD232e,4784185
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x638c6beF78Da7B4a576A437B26519F2AB9B8e1dD,4975538
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xEc42a4b790B8547D9F8Caf1c9B045a956a56A55a,4910732
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x0aE9C24C7bd068346547f9688701ce6021d8C4dD,5090651
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x31D4bf1A0e8D6A2361E63781E68E14671BFAd78D,5066552
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xF99FDe2C6B1F628139c4EcB048936C6F61889c5a,5066438
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xE514c76AAEc94e9b2B936859AAfE789764489434,9559563
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x3efd3b195366d901B24f085340F60b3F4785609c,5065628
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x870834De64BE159d381BE61755aEE333b2814Af1,5064492
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xA5F51fD99cdb8B3de9A4860Fb68cC2B39500B752,50630489
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xbAb972221E2EA1b01752979916bEa1f152560C6B,49674158
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x6cEe1912949c1547c16EE7Eff03e4E3C8340EDB3,50778572
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xB3729DD7F881bb4A8cf8a21133F1285b48Ce319F,478718809
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xF6cee0b7d093D3E716461da80bE035Da8080d754,108832981
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x20848Eb3Ac6Ba6941F72A6f21984df770e62f960,85917604
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x211BdE309F20ef784bEF23eFA1a4063643654E4f,12377460
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xD48a9bD19D0b9Dc2183Be55CD743D8758f781A45,24556
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x187b5B402bd21daC018F6B8c24998f1Cc75F31c8,883540
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x3A64806575a9335dcF5015A167e4E4f5d0039a11,439616046
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x08337E56Cc80fa43cD5340ceB23E85F2193A0127,89734811
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xCAFA92cF95c281f8906987D293eff535600fE73c,9917544
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xd314cB3388D80236AC7111be118F86D8558dE8B5,90597179
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x4d477F1aabcFc2FC3FC9b802E861C013E0123AD9,836929
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xfF8afDAc75954D212f309C090f502f10f6256034,23762910
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0x64135DBd1685e0b08a504902368e28329a0D8D32,448140962
0xFBc322415CBC532b54749E31979a803009516b5D,0xD0D973bA718d717832c29F864867aeD180fA2a56,735905024
0xFBc322415CBC532b54749E31979a803009516b5D,0x1905547149b8c192FBa7A42e8c6A7BdB3ba3807c,744090389
0xFBc322415CBC532b54749E31979a803009516b5D,0x3fDA2df7754Bf7945a258E9E613DD3FeDAf1acC0,738912471
0xFBc322415CBC532b54749E31979a803009516b5D,0x8Ad1Cbcd7470e4b80988dfBB6278f0E9c56e4318,989943204
0xFBc322415CBC532b54749E31979a803009516b5D,0x3C1bb2A01B33F9cf223B223137020e1b4C78e96d,39375406
0xFBc322415CBC532b54749E31979a803009516b5D,0x5a641C6fd5a473395355816EBC757b067CCaabE5,2943966
0xFBc322415CBC532b54749E31979a803009516b5D,0x73a5DEa042aEB13E9e9F81246281173f3Ae3b0c3,342201370996
0xFBc322415CBC532b54749E31979a803009516b5D,0x48a19Ec96B8750B22dEb049Ae9916094aA03F3C3,1987809
0xFBc322415CBC532b54749E31979a803009516b5D,0xbE4Eee9ffbD539FcBFD93686b703dFe200191Cc8,1987809
0xFBc322415CBC532b54749E31979a803009516b5D,0x07974E74e0c51034e8b7AFb7FeF453193E506c62,2759818
0xFBc322415CBC532b54749E31979a803009516b5D,0x0dACE38AF446D5A3564F074668A8Eabd2a761458,1830883
0xFBc322415CBC532b54749E31979a803009516b5D,0x9195b4af13394A76856b698bae738515E90d01d3,1227583
0xFBc322415CBC532b54749E31979a803009516b5D,0x78E65E5F4365e71b42e0630422fdaB27243472a5,1092221
0xFBc322415CBC532b54749E31979a803009516b5D,0xDFb68bac0b3Edbaa5F8B3bfFe98751D9B4004f95,1092127
0xFBc322415CBC532b54749E31979a803009516b5D,0x2087B5427DC12682AC6a85324a005ef549084e65,1092132
0xFBc322415CBC532b54749E31979a803009516b5D,0x1FE9Fd1156688699F4ca017E72ee0D9873f9d758,198783890937
0xFBc322415CBC532b54749E31979a803009516b5D,0xe7016B1f363C62b31c00fA9091EC1DAB05fF195F,1985777
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xbCF2B05325f769609e6A44E63a08a442d466977d,98331357276961400
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xdAcfe9e62dfF6487458F64092aed45a2C9599740,98331946188853655
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x8DAAa78bF8FC2D19fbb3b88319325607460387A3,98332429079597266
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xb521415683FDa24D9dd6a4A582fae3063444712c,98332807118207053
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xA6D02c718e5a210868024D21bB5f9efeb88FB642,98325082252452604
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x1c8e50709b5fDb66759C3CcB62f9484e2BdE4726,98333242270976396
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x8DF08B51c41dDf60906D27198D19B85e3d6350CA,98325305278653157
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xf797Cf7cDE5b2653f42669eaf9C3c42a44e9B537,98333265020148283
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x13C4eEcEd9f7E241A8508928Bc20155915fB24B9,98325094663521442
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x6Ad1cA369fed2f8A39bDAd91e7BaDa0653874881,98332854490714036
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x3203cf31bcFeDf32C54ff26DfD04f5169Da1Ae6d,98324461050676824
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x2Ab017547a9bDEcF8b79EA14233a12f6733d041f,98332020595024246
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xF5A6d44da0c5345fB00b6b90d75ffAe339139338,98331447525086447
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x2be013C929ba435d8A0Ca6e4dea3956e1bc2e202,98330768826060218
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x4f4A8d136FFa1C7a9A8E960608ef99c9AC1CAe4e,98329983844008413
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x415Dec6e35BF18C1baB5895CD488ac3C0d0028B9,98329092643426133
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xc6A08b53Df3C5a89e9D8802321c71a5eCfF84cC0,98328095637856587
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xAa7108FAe2DC4BcbF460Fa6cA23EF849D28C1158,98326992049410466
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x9db0782EA491F2382912E1Ef6382d345200F45F2,98325781668434099
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x7F0ceBe2411c0C46a1d629Ef536230c5bDfD09a2,98324465263890345
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xe0221c5F550089381e551076B67e12C42555b649,98331133601813899
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x56fCA26cECB03e6cF0B1df52Ae0f549eD7852A82,98329615450920978
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x6a47926A41696D18Ba41530E117D75dBF2CAA893,98327991373996594
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x04c47063CAEEa105C42B368Adb4FD47f87937432,98326260024737835
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x50eC0D7Dd623576314b032a21c3257fe355D9852,1474970769241923290
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xa797A4e0b9189a7454819F6561553b65ae932AEe,98318685504349387
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0x4A3DE66aD6f6996e0914233584A811Ab6E53Ea24,60004477061923819
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xF6d177Ca8bB77Ea85d2c1179C8661859A75834b7,98243879626531782
0xcf30A5A994f9aCe5832e30C138C9697cda5E1247,0xFc70046cA1AE9845a2F4762a8CB4a2e482B93aBA,98246614059283902
0x831dF23f7278575BA0b136296a285600cD75d076,0x3b870db67a45611CF4723d44487EAF398fAc51E3,20000000000000000
0xFBc322415CBC532b54749E31979a803009516b5D,0xC28c9350c177894ef1AD5A48456d305df859D4d0,49502723
0xFBc322415CBC532b54749E31979a803009516b5D,0x965658b4Bd00dD1967Cc4F8220462b6007F15860,49399281
0xFBc322415CBC532b54749E31979a803009516b5D,0x373064b3e1079A7985Af4A2f246E1043bAfa477b,49996295
0xFBc322415CBC532b54749E31979a803009516b5D,0x5F7842AbC1db2bB9184238772446fFbe9bf59af8,20295734
0xFBc322415CBC532b54749E31979a803009516b5D,0x53913C6E418Bc67AE4Acf69CDF89766B1B19A89E,4067
0xFBc322415CBC532b54749E31979a803009516b5D,0x06a4ED9E4D6eA181CF300daa914008A03cE49579,19800051
0xFBc322415CBC532b54749E31979a803009516b5D,0x8d87717c6B4b68eD76B6c006f40a4f0a903aa10C,49499511
0xFBc322415CBC532b54749E31979a803009516b5D,0x9569E04Cf1b9f0F632276cad59E93131d79fac08,60277376
0xFBc322415CBC532b54749E31979a803009516b5D,0xCf2fD96a356A4f5C4174b26451ddCE1BA592b403,53232399
0xFBc322415CBC532b54749E31979a803009516b5D,0x184A81bc292CcD35407d51662f742711DF6e57fF,50493228
0xFBc322415CBC532b54749E31979a803009516b5D,0x2fD274B3Ff7208Af9a5F3f18771B4F36Bfe5782A,50489362
0xFBc322415CBC532b54749E31979a803009516b5D,0xb28D5Fa414c59E0e2FF698E143155Cac6da3547c,51480810
0xFBc322415CBC532b54749E31979a803009516b5D,0xDFBF58a10DcB993B3FFf64aceAd44a84E9096fd6,50491041
0xFBc322415CBC532b54749E31979a803009516b5D,0x2178a26734eAda7E675A3bBabE72C1D22b47C05a,9900
0xFBc322415CBC532b54749E31979a803009516b5D,0x03dDE22375978879359C538059E93679239E1371,51483593
0xFBc322415CBC532b54749E31979a803009516b5D,0x435fe0a68fEB35DFdbAAbF3845c09f9A482564a2,54160491
0xFBc322415CBC532b54749E31979a803009516b5D,0x538DE3E9D97B209bcD754909F832A13a32130b94,64351763
0xFBc322415CBC532b54749E31979a803009516b5D,0xDAaB9DD5fFaD2585B18FECd40E14D051Cfc04363,51481138
0xFBc322415CBC532b54749E31979a803009516b5D,0x7E224Df663bc14D901b49879524797228C7162E1,50489636
0xFBc322415CBC532b54749E31979a803009516b5D,0x938767D92B3253C34d7539dD07AA2FF5c8e66301,50490180
0xFBc322415CBC532b54749E31979a803009516b5D,0xC5250939aB0E1aAF6680D54A2b2154e59a43871e,989979
0xFBc322415CBC532b54749E31979a803009516b5D,0x940b73aD44E3f4eBC25F4e3e5C467652FDe63819,9899677
0xFBc322415CBC532b54749E31979a803009516b5D,0xDc136f114319f67aD995c9fec6c09f39Ba3814cE,4919780025
0xFBc322415CBC532b54749E31979a803009516b5D,0xeFD52a9E454FEB9Ad8edCA588c7a9703d67cdFF7,1088568906
0xFBc322415CBC532b54749E31979a803009516b5D,0x80e06ebF228468Ded35680f2Eec10769422c381b,116846808
0xFBc322415CBC532b54749E31979a803009516b5D,0x163282F109b86167A7017A9DB2c995a9240Dff38,24745955
0xFBc322415CBC532b54749E31979a803009516b5D,0x1946AE693B17a792999EAafC7918056eD58a2b1c,2969397
0xFBc322415CBC532b54749E31979a803009516b5D,0x6a0D761e4a627E40De36cd1af1Df4F3d5f2769D7,4013592
0xFBc322415CBC532b54749E31979a803009516b5D,0x2B275cCe9c6c7F15e3Bf6aB7428B9262C9a0586d,3984989
0xFBc322415CBC532b54749E31979a803009516b5D,0x4028ddb86e2a47053Ab07b615FC82d1c3319F201,3999218
0xFBc322415CBC532b54749E31979a803009516b5D,0xd219945Efb475D7192F70d287Abe9E8A76048a8f,3991359
0xFBc322415CBC532b54749E31979a803009516b5D,0x6E0F19c2d538c2123B73B710c0Bef48bD05bB040,69898354
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xB6cbB38C354cECe1E2e1a0FcF0926948cE3dC815,21109402
0x8e8D6aB093905C400D583EfD37fbeEB1ee1c0c39,0xc21611A12525D3aB940c339b8aE4C4BE5865B6a2,122797832
