Owner,ilkId,seriesId,id
0x938DB9215CCFBCd658F516A2a8F48D25b20FE3BF,0x303200000000,0x303230350000,0xa4534474373647a4c6ce38ea
0xC92923414dC8DDF3B85080c28F16FB629896393F,0x303200000000,0x303230350000,0x8ed36e5bc84faa9eefc3d3cd
0xd88Ec948ac0631dAdbAf729826E292C9A058dB51,0x303000000000,0x303230350000,0xca8d9ce1e590099ad13e36e1
0x320e82CC610482eE20Cbb12f2cCF31505B4227Ed,0x303000000000,0x303230350000,0x5120ce208ad7147be29f9c8d
0xDb1564631f8Fde6b26e684Fd4d4a649B68E17005,0x303000000000,0x303230350000,0x2408153994d604b5c2c6cf93
0xd88Ec948ac0631dAdbAf729826E292C9A058dB51,0x303200000000,0x303230350000,0xf92354f6d227aa634ca48b08
0xDb1564631f8Fde6b26e684Fd4d4a649B68E17005,0x303200000000,0x303230350000,0xca254997fa979a38d0ed220f
0x320e82CC610482eE20Cbb12f2cCF31505B4227Ed,0x303200000000,0x303230350000,0xb4d833b9fb99b01f1c25b543
0x50242081c27B30EcA5d32110286154f29a9fe81D,0x303200000000,0x303230350000,0x5c577f3bd6b15a27c6a9bd1e
0xe5d66afd8Cd0AA41E94ea75943936b37512C0A9f,0x303000000000,0x303230350000,0x2f6a0b1a33d5d4fb5be4bd00
0xe5d66afd8Cd0AA41E94ea75943936b37512C0A9f,0x303200000000,0x303230350000,0xe747fe76b9f6a2eff3b207e5
0x50935C7666f8edBC230aC97f58afc9B184f8cD6e,0x303000000000,0x303230350000,0xa2c9fae5381cb6c881ae03f1
0x50935C7666f8edBC230aC97f58afc9B184f8cD6e,0x303200000000,0x303230350000,0xd5dae4d0eff322c52e4e7f9c
0x15191EDFF3FF19537e3Da4972197F8a72ec3b3c3,0x303000000000,0x303230350000,0x07031283c9dfbc2e8618cd8b
0x6cC833f4B4D82830382bAEbEc9ac09DBE21e8596,0x303000000000,0x303230350000,0xa2ba6178de7700837cc3deb9
0x15191EDFF3FF19537e3Da4972197F8a72ec3b3c3,0x303200000000,0x303230350000,0x664da1e54d6ace974467093c
0xE280fCc255e5E97231702eEa3d8C310fFA571148,0x303000000000,0x303230350000,0x1f1c80c629c84c6cadc497e8
0xE280fCc255e5E97231702eEa3d8C310fFA571148,0x303000000000,0x303230350000,0x1d4588361dc0424b0868e96f
0xE280fCc255e5E97231702eEa3d8C310fFA571148,0x303200000000,0x303230350000,0x81165ed59352c202d2448350
0xF8Dc8c2824344686eA3fe5ba5cf84cDDd1a18561,0x303000000000,0x303230350000,0xb7dac4027514f1ff50a30fe4
0x394d549CF5f4a85073Ca78c22Aa78672E67Ae19D,0x303000000000,0x303230350000,0x6d8dbb5cda797b4e0015a75a
0x4474469cfa7b02084C2c5a8c8fA74d215A23de6d,0x303000000000,0x303230350000,0x984233d7dc9dbc2f1170058b
0xF8Dc8c2824344686eA3fe5ba5cf84cDDd1a18561,0x303200000000,0x303230350000,0xb072b18ae73c3ca22829451f
0x394d549CF5f4a85073Ca78c22Aa78672E67Ae19D,0x303200000000,0x303230350000,0xb90051198e08741b3beece89
0x4474469cfa7b02084C2c5a8c8fA74d215A23de6d,0x303200000000,0x303230350000,0xcac005be4604f59ec2929cc9
0x825034cF62df80221c462fedfC77aA6362947Aa0,0x303000000000,0x303230350000,0x6b490a5ac027c02ed8014e86
0x8D69eA66020c854d59730eC1F89c8F5FAE5693eb,0x303000000000,0x303230350000,0xb7d54fb2ea14c4109149b5e2
0xf5c0dc8C6201d9E5301A923278526B82A0015EAe,0x303000000000,0x303130360000,0xe37b47e4378384b302c2583b
0x8D69eA66020c854d59730eC1F89c8F5FAE5693eb,0x303200000000,0x303230350000,0x8d2ac666749d233b8dcaa8c0
0x3AE378f1a43933D483829C8286b415Bf74F5e3f8,0x303000000000,0x303230350000,0x38b1d933975188ae92762d55
0x3fd2cEb7E6216B3a2bE0F54EF32709De2cACA132,0x303000000000,0x303230350000,0x0fa97487e2e4258485942518
0x3fd2cEb7E6216B3a2bE0F54EF32709De2cACA132,0x303200000000,0x303230350000,0xae20c65a467d92c8afa4652e
0x723f5BD762FE51AB50c0C9Ab46b4a85715C268eF,0x303000000000,0x303230350000,0x41e3b5e2e710665b8840cadb
0xeb36bd8b5B45548192BEa504602cd9f222bc76F3,0x303000000000,0x303230350000,0x6d0d7d4444fc0ed654bdb04e
0x723f5BD762FE51AB50c0C9Ab46b4a85715C268eF,0x303200000000,0x303230350000,0x7510f8f36379b44b0ab2b6b4
0x4d177022260D94D974c10A128c7F724C683939B0,0x303000000000,0x303230350000,0x5fa9812e3ddb2bf0befd0d6b
0x4d177022260D94D974c10A128c7F724C683939B0,0x303200000000,0x303230350000,0x40524e4a42330dff413e5801
0x1BE5B1A10debD9F8abF134DE11062AcaB9Bbc359,0x303000000000,0x303230350000,0x210347f149c5b4ec4e29fba5
0x02608341F62568F19F6FBAfD81F76E4F1B7d7D8f,0x303000000000,0x303230350000,0x0e23c783efbeb4d2a86ca1e4
0x1BE5B1A10debD9F8abF134DE11062AcaB9Bbc359,0x303200000000,0x303230350000,0xe69f8cf74be077ba8203b247
0x03F4A80ba07e76C0b6015924a2f9F448658e3848,0x303000000000,0x303230350000,0x16269337c974c3b08a3359b8
0x5843cdf14AB0eFeA728E6351D673b8e7D17dbAF1,0x303000000000,0x303230350000,0x000fe3b3d7d78c64f3bd76af
0x02608341F62568F19F6FBAfD81F76E4F1B7d7D8f,0x303200000000,0x303230350000,0x95b38c3ed5637e41e963d88c
0x5843cdf14AB0eFeA728E6351D673b8e7D17dbAF1,0x303200000000,0x303230350000,0xb8c9bb85f870873011998e00
0x4030ff71aEF59c2ea3bBAf689c2FC6b9a8628Fc2,0x303000000000,0x303230350000,0x6568f316d71373111ea3c8a6
0xf414D94161e4A55a57Ec9901af0B7E9eCfC8c419,0x303000000000,0x303230350000,0xf19dc0616021f62ffdb88938
0xf414D94161e4A55a57Ec9901af0B7E9eCfC8c419,0x303200000000,0x303230350000,0xd2dcc2f9cf588124fc513517
0x8728C811F93Eb6AC47D375E6a62dF552d62ed284,0x303000000000,0x303230350000,0xd699c8940c3338b23a65e96a
0x8728C811F93Eb6AC47D375E6a62dF552d62ed284,0x303200000000,0x303230350000,0x066647ad7e5e42cc9b3d249d
0x6687928C74C99AC48A64747a6ddC48Cb28cd6743,0x303000000000,0x303230350000,0xa4bbcdc58815771e3404131f
0x6687928C74C99AC48A64747a6ddC48Cb28cd6743,0x303200000000,0x303230350000,0xa1dd3a2e1c636b6785e8383f
0xff310951Ea60a2CF0046658e40fD852E40F97895,0x303000000000,0x303230350000,0xd86fc39e69e2162bd60882cc
0xff310951Ea60a2CF0046658e40fD852E40F97895,0x303200000000,0x303230350000,0xb9e19d5e6db2781b0425df34
0x8625a58B8796B775Ca3136f1a724FC3423453e49,0x303000000000,0x303230350000,0xa8d38ad58f2ad9580e1d25f3
0xF46add5531F9B698aD08a7C24997b71DE4666995,0x303000000000,0x303230350000,0x915010c23ad955e043b4ae87
0x03BF48adc6A9e33127012cAe0464a37febDAc893,0x303000000000,0x303230350000,0xf3552e751a62f2bc1960431b
0x03BF48adc6A9e33127012cAe0464a37febDAc893,0x303000000000,0x303230350000,0x25d6e644da6cf90d3ed85615
0x03BF48adc6A9e33127012cAe0464a37febDAc893,0x303000000000,0x303230350000,0x509003ee2baf75ad4c0fbdc9
0xd754b192F820103Eb8f8Ce4390679E4EAA270378,0x303000000000,0x303230350000,0xd891a1dfbcbbe42ca39083f5
0xd754b192F820103Eb8f8Ce4390679E4EAA270378,0x303200000000,0x303230350000,0xb6549704bc9766c3f2a7aff0
0x586a167A6BC555473Cb78dC48c05584269A0E9E6,0x303000000000,0x303230350000,0x59e0c5c927cf56f88654530a
0x586a167A6BC555473Cb78dC48c05584269A0E9E6,0x303200000000,0x303230350000,0xc910f9023f7edfe4c3606fb4
0x9D10077b720504A3798C93E0cb34a23D18DD233a,0x303000000000,0x303230350000,0x951969acd82ef5e33fa960b8
0x7E3859fD9fd6400aD729B3e7C57A7b9a81B08341,0x303000000000,0x303230350000,0x620e89ebeb347214fa5d1b3c
0x7E3859fD9fd6400aD729B3e7C57A7b9a81B08341,0x303200000000,0x303230350000,0x9cc59df80f3bce526232dd86
0x53679A6574363542cea43b5c8B258137240C5f09,0x303000000000,0x303230350000,0xe6ba16a2e1ed9ea7c9df049c
0x9D10077b720504A3798C93E0cb34a23D18DD233a,0x303200000000,0x303230350000,0xd560ae76be238dbea82c4b29
0x53679A6574363542cea43b5c8B258137240C5f09,0x303200000000,0x303230350000,0x70c31e0f3bcd127f3853e788
0x7c9bC084fba407B5ccd5367D8F98eA670d492CdB,0x303000000000,0x303230350000,0xf15012b96e421dc10e70b26e
0xba3A98e93B34506F65D5F92f1dB76564d62ddE43,0x303000000000,0x303230350000,0x945da564510a398532518182
0x642E5A07212D6EcBd515BB3276daAd8Af94ca4E1,0x303000000000,0x303230350000,0x4483b3ff87a50925ff89f930
0xA50919F72e65672410A8E7f77F960d1f383538Ae,0x303000000000,0x303230350000,0x7b1d070460dbb29e6084a46e
0x9B353A7493D0408Bbbfca83868c5d86562Cc070f,0x303000000000,0x303230360000,0xd1e9230943b2ae9279a2ebce
0x642E5A07212D6EcBd515BB3276daAd8Af94ca4E1,0x303200000000,0x303230350000,0x5a205e1023fa73ecdb3d8fdd
0xE74Db37D6E158dc2621c8c61e15956079A629C57,0x303000000000,0x303230350000,0x1e6d8ebdcbc2350ed1f90bdb
0xA50919F72e65672410A8E7f77F960d1f383538Ae,0x303200000000,0x303230350000,0x99bf42fc383f3a388ea7cd26
0xd047E3984B8b09Fd5106d259c58066d377aA8bFD,0x303000000000,0x303230350000,0x609c1dddee7ddc3eb6dda135
0xd047E3984B8b09Fd5106d259c58066d377aA8bFD,0x303200000000,0x303230350000,0x102093faccaf3047606a1bae
0x16a71462E1E4FA256dF1bE7031F08C903DC026bC,0x303000000000,0x303230350000,0xce9e2b9c6536f879fc766711
0x9B353A7493D0408Bbbfca83868c5d86562Cc070f,0x303000000000,0x303230350000,0x758df9e36888f6c174f584c6
0x76cF3de64FbBAC18cfd082267DDd356BaAEeE398,0x303000000000,0x303230350000,0x859ec226ae999822cbf12a5b
0x76cF3de64FbBAC18cfd082267DDd356BaAEeE398,0x303200000000,0x303230350000,0xc5372e7cd99886847c2a22e4
0xD23E963DF37A91860B3Fb39AAcE614c97C578Ce8,0x303200000000,0x303230350000,0x4ee4bc3965f590998c2d1d9b
0xB3A9aD068d213FE155Ec99E4e85307123f00492F,0x303000000000,0x303230350000,0x22a790a4752f8ac0585b480a
0xB3A9aD068d213FE155Ec99E4e85307123f00492F,0x303200000000,0x303230350000,0x1a5970ba9f3b40db781d7ed0
0x9128ECAd1Efb0F444EdaC6299C2124c62BEA5D69,0x303000000000,0x303230350000,0xb76386716bf3cdc2122c46c2
0x047Aa912135E7DAcd4F761CE2de485eca88C096E,0x303200000000,0x303230350000,0xb6453568323c1f5e21c1983b
0x009c25B39C3Ab6B3D49E460edEF9E53D66daB0e2,0x303000000000,0x303230360000,0xca16da4dc91a9d788edc57b8
0x009c25B39C3Ab6B3D49E460edEF9E53D66daB0e2,0x303200000000,0x303230350000,0xf8e6b904956a3ad77aa4bd3e
0xcc0a4595a3b8b549eaf7F34254CDCdb1e3Bd74B1,0x303200000000,0x303230350000,0xa72686a94f189532d61d2038
0x561e400E7DF2A65bE414768fe7Ef2846Eb812C0E,0x303000000000,0x303230350000,0x98d45995614dc298cdcd8cbe
0x561e400E7DF2A65bE414768fe7Ef2846Eb812C0E,0x303200000000,0x303230350000,0x3fcab6a64b593a2a15fd67bf
0x7143bc9D06832570262C489a7ED0618d4A646B30,0x303000000000,0x303230350000,0x591ec160ff1626df10398e73
0x7143bc9D06832570262C489a7ED0618d4A646B30,0x303200000000,0x303230350000,0x3da17bb01dacf73b13153786
0x4B73E5BB402484758D1f3e882aC1637C82C987C4,0x303000000000,0x303230350000,0x103892028d6ca202effe2075
0x90919FF06E5e16Da04A91390f5c89C5e85c79498,0x303000000000,0x303230350000,0x164c0e71e385c6ad5ed69e1d
0x90919FF06E5e16Da04A91390f5c89C5e85c79498,0x303200000000,0x303230350000,0x3357287db99c49436c83bda9
0x4B73E5BB402484758D1f3e882aC1637C82C987C4,0x303200000000,0x303230350000,0xbc37a224f1f9fb1d53314023
0x717b5b4aE8f4306e2Cd180B383b7816075664bD5,0x303000000000,0x303230350000,0xb11ee3a87b89f1f6e1a3de28
0xbc388B78c0fc4A6D64d5Ab89696619B0CF3B495B,0x303200000000,0x303230350000,0xb7838a0c0f9b12906b7da8be
0xd3C3593D3cB9C34F11Bd7A5f7097ECdA4B5fC79f,0x303000000000,0x303230350000,0x306f38a3c5668697ffee7131
0xd3C3593D3cB9C34F11Bd7A5f7097ECdA4B5fC79f,0x303200000000,0x303230350000,0x4f0062477f94ac44cc1dbb47
0x9dd82d28B69EaFc43F9826f497dd29cfE456566e,0x303000000000,0x303230350000,0xb5fd4521cc77245f919177c6
0xB116DeAd46f1Add1713B9Cf6a25b346C4CF40fB2,0x303000000000,0x303230350000,0x76e504a0eac91da14affff35
0x55072409d12Aa2d8f215fA43237D1d8D41351f7b,0x303200000000,0x303230350000,0xeb3ed8da7213ff651e682120
0xB116DeAd46f1Add1713B9Cf6a25b346C4CF40fB2,0x303200000000,0x303230350000,0xa476526a85f6bd1c5fcfffab
0x2e712979ad8bE9bFFdD78BcFa098b14b421d6704,0x303000000000,0x303230350000,0x201303e19fd87884d3179220
0x2e712979ad8bE9bFFdD78BcFa098b14b421d6704,0x303200000000,0x303230350000,0xb9e440f5ded37fdb1cd2aa2c
0xa6648d4Eab6a905B75Ad694c5425ef388632C194,0x303000000000,0x303230350000,0x5ce718b2759790785f08853f
0xB636A4a5eAf07B4d8481262b44590096A0488693,0x303000000000,0x303230360000,0x5f31dce2e964ff0bee2fdb95
0xB636A4a5eAf07B4d8481262b44590096A0488693,0x303200000000,0x303230350000,0xf89dd0f5ccfe178eb618a4b1
0xBadFbDCDCAb16B79BCb67640DAc533df7576Cc60,0x303000000000,0x303230350000,0x636fab32d3619e8c3b7afc6c
0x8CE59B9b5bA31C46628063c26b50fe8323b65873,0x303000000000,0x303230350000,0x5cc642cf5457919ec07ab747
0xBadFbDCDCAb16B79BCb67640DAc533df7576Cc60,0x303200000000,0x303230350000,0x2b6c35cb6dbe97de419304ff
0x8CE59B9b5bA31C46628063c26b50fe8323b65873,0x303200000000,0x303230350000,0x2e5b5cadd9cbe7de2fb170be
0x49629498783Ed7a43DC600a8408D1A469730cAEe,0x303000000000,0x303230350000,0xb8ff60d951fe4d3266d4be9a
0x49629498783Ed7a43DC600a8408D1A469730cAEe,0x303200000000,0x303230350000,0xe7e2a18aeef33ca41d7f6841
0x50960846dEe86A815B112294F91CeFFe6320400e,0x303000000000,0x303230360000,0xf8d502d09f868be674cfd9c9
0x50960846dEe86A815B112294F91CeFFe6320400e,0x303200000000,0x303230350000,0x98d0748155a660a21a07451d
0x5957074CEF364D2A8664CB8De63018a00E68d04e,0x303000000000,0x303230350000,0x43adacb44a048afcd8b9a40d
0x5957074CEF364D2A8664CB8De63018a00E68d04e,0x303200000000,0x303230350000,0xa4b1f8b2a83b8cd4611796ea
0xA079689c678177cB910e2D5b7F29C39699980379,0x303200000000,0x303230350000,0xc8d01fbc779528106fd95979
0x116745bcFA67BE1b844E0998dE3a4d5d70d54A51,0x303000000000,0x303230350000,0x9e8ad950361cb77b152b0a7a
0xA079689c678177cB910e2D5b7F29C39699980379,0x303100000000,0x303130360000,0x3614da73ae00e13d0f407687
0xC120Ab7977BdDa3b57F191DBF41A1Af7DA794bAa,0x303000000000,0x303230350000,0xe4d694849d1140d04dac4fbf
0x116745bcFA67BE1b844E0998dE3a4d5d70d54A51,0x303200000000,0x303230350000,0x5d9a7066cedd571f9639e89e
0xC120Ab7977BdDa3b57F191DBF41A1Af7DA794bAa,0x303200000000,0x303230350000,0x2b9c66854f09ee9b60d00ff1
0xE958739761cc3f80EF66F264f585121c23851BF5,0x303000000000,0x303230350000,0x295f5159d560915f76ea3c4a
0xE958739761cc3f80EF66F264f585121c23851BF5,0x303200000000,0x303230350000,0xfbc0eed0453663408c21f62c
0x9bdfE468ED0d21ce9290e4b84575208e36ac0609,0x303200000000,0x303130350000,0x665c41cd1b5647cd64fa53a7
0xd25ae8D92edDe78e6814F016d83aEd3C75260076,0x303000000000,0x303230350000,0x597edce7b6cdc297a2acf6ed
0xa93D89FbE5CC121D4E2067155c4D9f905aEa2D9C,0x303000000000,0x303230350000,0xfb1a33039bb4e2bb3414390f
0x250FB744a5F60f1388e886515ce44B804a73468d,0x303000000000,0x303230360000,0xef2bf00e0139d4e635757f84
0x250FB744a5F60f1388e886515ce44B804a73468d,0x303200000000,0x303230350000,0xe8d2a84b78053e6398af55f4
0x22f97d74A4925ee41DBF4145f9129E6E9Da2A028,0x303200000000,0x303230350000,0x755e1096f985d36e9c81518c
0xE18000D69D78BbE80B3a5ceCCA512A78012Cbf4f,0x303200000000,0x303230350000,0xda0b053a56c2823bc069dc82
0xe2D0cD5940ad8cD7D899Bd3d53B60c053189d867,0x303200000000,0x303230350000,0xf9aaf3d0e0b4f31696874454
0x9bdfE468ED0d21ce9290e4b84575208e36ac0609,0x303200000000,0x303230350000,0xf462747e67d27fff41370ce0
0x51452C4A3dc52BB5540B8DE33f028C1F7174445C,0x303200000000,0x303230350000,0x2cb8d6a34bc58841b6914b42
0x3B04B3F930E31F160075060ede8d1f059b127739,0x303000000000,0x303230360000,0xd7c71a77a7e38c298387d41b
0x3B04B3F930E31F160075060ede8d1f059b127739,0x303200000000,0x303230350000,0xc1b40283a6a4ed8797856529
0xCd53d3C85303e7591B5874F607F3e16222342390,0x303000000000,0x303230350000,0x53b8f73749cbfaaceedb1ef1
0xCd53d3C85303e7591B5874F607F3e16222342390,0x303200000000,0x303230350000,0xb6ec90b5e6a4449a7873459f
0xBFC631686b7EC59714B6FC65e18EF5900199a4cD,0x303200000000,0x303230350000,0xb9bca1c0e7153a01be13d549
0x4342fb98e5187985EE84C6573f62785B997C2deD,0x303200000000,0x303230350000,0x6b4cf028a21589d89c2cf9c1
0xBFC631686b7EC59714B6FC65e18EF5900199a4cD,0x303100000000,0x303230350000,0xf2e3e19b86dd7d6b4500ee52
0xA9C2837064ACd4F66028940279Cdf001580A60a8,0x303000000000,0x303230350000,0x4be3de43120cd2b398f10ef7
0xF0f6d9cEC36A45e084f7C6C92Fcf3393487eCe8D,0x303000000000,0x303230350000,0x6abf9f1085ed3affbfe26e2d
0xd0923e93FA99cCb545C10CF23318aEbb7188ED13,0x303000000000,0x303230350000,0xe9c2bd07e36e3db415a99aae
0xd0923e93FA99cCb545C10CF23318aEbb7188ED13,0x303200000000,0x303230350000,0xff34b06bac44e8d8aa0ce426
0xF0f6d9cEC36A45e084f7C6C92Fcf3393487eCe8D,0x303200000000,0x303230360000,0xc24538dc292d733afa59001b
0x64ee96f90c23cA171442edbcF93A009669266a30,0x303000000000,0x303230350000,0x22da054d501a403201c82229
0x64ee96f90c23cA171442edbcF93A009669266a30,0x303200000000,0x303230350000,0x44fe26c600e513034709cb0a
0x82ED2FFf9CB0d653d94411f34FD602b411174480,0x303000000000,0x303230350000,0xc58fb2c4665ec036eaa5c980
0xBaE17cE144e6dE3ced55dcc133D2297E559c5383,0x303000000000,0x303230350000,0x4658313f63b8473090e65ee4
0xb6C544DCD3bF412286cb7C74ea41EFcbcE82A5a7,0x303000000000,0x303230350000,0x709383bc49756b34d8b3ffb4
0xBaE17cE144e6dE3ced55dcc133D2297E559c5383,0x303200000000,0x303230350000,0xa004bdd5c33242f0ef08941e
0x06FB5Fe84410c0C2Dd7C0b1B1103D9EC36174d1E,0x303000000000,0x303230350000,0xe9b5003e4fd625c0bad8220a
0x9AA73b01bE5BACdab763200E7e67Bc9a797867a7,0x303000000000,0x303230350000,0x72a1398f168c1f72621cd3c1
0xAC7ce29b16715DfB85ECd403E272f0582Cf7D81E,0x303000000000,0x303230350000,0x757b44e702ceb973476f85ef
0x1851E7dDc1351717177Ccd3B91eE89BC00BC21Eb,0x303000000000,0x303230350000,0x6459b7fbeb7e76d22bf181bf
0x6acf48EAc18233eB1Ada80aDe90124d75695b529,0x303000000000,0x303230350000,0x3f99194ae2f0e696fda26d55
0x5cAf3Ec914d77d250425D3e32D309bd329c1f130,0x303000000000,0x303230350000,0x186b388d8da41128a59e88bb
0xafB19A05222d59FcE6dA7AfeEff8E9415155e3A9,0x303100000000,0x303130360000,0xb9c527dd278ddf5979cd60dd
0x41aD9F2C4486d816Cb7e87bDA747A17D0287F67d,0x303000000000,0x303230350000,0x91c09aa1b4f1df628e72fa8f
0xB4f52CdB6ddf949816ee179E6254255f20a74127,0x303000000000,0x303230350000,0x51eb5b06479ea6f6986a6613
0xB4f52CdB6ddf949816ee179E6254255f20a74127,0x303200000000,0x303230350000,0xbc7c0f4ed7ce6e091dc6ca60
0xE7480074Cd643eFB6630D6e8153CA13269AFF00b,0x303000000000,0x303230350000,0x97fce2839e829835f2dcda67
0xE7480074Cd643eFB6630D6e8153CA13269AFF00b,0x303200000000,0x303230350000,0xfdd28d1fd5b730e1e7574178
0xb1784d26b44f5e6Bc4a386E3C2893846937F33a7,0x303000000000,0x303230350000,0x11abbeb66fdb25e61394a658
0xb1784d26b44f5e6Bc4a386E3C2893846937F33a7,0x303200000000,0x303230350000,0x5ddb1a38b27f6ccac05d4958
0xB0EA9f31B0Eb00fB0953fbc0595Fe65B5eC765C6,0x303200000000,0x303230360000,0x281b9a100212c76152ad0133
0x54a93Eb9578B180Aa2298C315F8Ba05BC28831B5,0x303200000000,0x303230360000,0x24949a35f1a3972986d04863
0x6898Ddd65358eCbE7932aFC1C48cA3ffAF6B624d,0x303000000000,0x303230350000,0xa82dc96c6baa25cb672fdf43
0xaE978Aa4Fc4B5d6FfFe96E6737a9316551BEDbB8,0x303000000000,0x303230350000,0x914126503d6e411faeff0b98
0x6A2BD6099770b5ff47067eD40E6F4b9F765E8AB9,0x303000000000,0x303230350000,0x02dbf40814f6756a9325f4d8
0x1FcD63225612Dfc5254b823f9A0c7FD991e39a09,0x303200000000,0x303230350000,0x1c41362dc5a8c37afdbd8e8c
0xBaB08AcA0f3B25939388b1f697CBb25e791Cf8A3,0x303200000000,0x303230360000,0xff3ccd592acaa784fca0a5a3
0x208607640e5a536Fe6c1E2B21cFD17a89B774591,0x303000000000,0x303230350000,0x00069dbf874629294a80a7c4
0xAF5bcB85340459E5ACf7A6B65bFA5d8d6D9B1759,0x303000000000,0x303230360000,0x7841ed9f913d0c62e68d2a9e
0x378Ba35e58a82A4b2f561e29cCDA1096f1e9f6b2,0x303200000000,0x303130350000,0xf6c6e94310159fd654449eb9
0x5ba5FcF1D81d4CE036BbA16b36Ba71577aa6ef89,0x303000000000,0x303230350000,0x48ae1ede2d1fdf349e6463cd
0x5ba5FcF1D81d4CE036BbA16b36Ba71577aa6ef89,0x303000000000,0x303230350000,0x4bda22026f4c8e207a6f0364
0xAF5bcB85340459E5ACf7A6B65bFA5d8d6D9B1759,0x303200000000,0x303230350000,0x6f9c42876f28d67a8a5b79fa
0x378Ba35e58a82A4b2f561e29cCDA1096f1e9f6b2,0x303200000000,0x303230350000,0x333e663c204314bc175aaac6
0x9300fBfa53d04331f28fBa005C7148FDec6C260B,0x303000000000,0x303230350000,0x7bad5a7e9b0fc1b5aa14e417
0x9300fBfa53d04331f28fBa005C7148FDec6C260B,0x303200000000,0x303230350000,0x180e64703eeb0ed26f635a8c
0x0261Da54A53C6731F20a0371A2b251F476326CC8,0x303000000000,0x303230350000,0x4b1c7ccc83e8f60d8402191e
0x1fD42018Dc57979a219E8fBe34C6A802335d07aA,0x303000000000,0x303230350000,0xe9279091ed1eaf276461f9b2
0x4F2c859e52cb185ad3D53F273019A6e1864E30f8,0x303000000000,0x303230350000,0x6e90d79b44c01d6d842031e4
0xf6E88bA0C0a8C8785E899743E38Ca31C4e6841D2,0x303000000000,0x303230360000,0xfeb44421a0abbcc96ad2ae9b
0xf6E88bA0C0a8C8785E899743E38Ca31C4e6841D2,0x303200000000,0x303230350000,0x9d87fe822ea53d9052cd52f1
0xE240C3692ad7b135186B29af670298D0933F28d2,0x303000000000,0x303230350000,0x63f0169cface417d2016b476
0xE240C3692ad7b135186B29af670298D0933F28d2,0x303200000000,0x303230350000,0x6e592c2560235a7572601200
0x695455e634642a2bDbD681923782C55fFb1f2127,0x303200000000,0x303230350000,0x2537c19e98e9b227958a0653
0xd74F2B65A1Bd98F12Df3871CFdc6B81a36f7e1B8,0x303200000000,0x303230350000,0xd2ff7fad67054c654cd502fa
0x3bDD6f01cB762234C232D3103dc99f022c122254,0x303000000000,0x303230350000,0x2552a87630d51ade300e383b
0x3bDD6f01cB762234C232D3103dc99f022c122254,0x303200000000,0x303230350000,0x28bfdb37dd9cfd308df33fb3
0x47C4EEde5DD24036Db7C0e2d7e124868F112Fb15,0x303200000000,0x303230350000,0x1990a345adda06867a5e1f77
0xFBE86A06f8E69681ecD5c85498B8F19276143008,0x303000000000,0x303230350000,0x3f09a69caba2750b3e9c7e2a
0x8123eC579013cdBAeD172df2C12A2C3fFFBE952C,0x303000000000,0x303230360000,0x865dd6bf9b01624ab4de62db
0x92BD6b6bB58177d6A49a7452f82968050b190104,0x303000000000,0x303230350000,0xae87b5a8caf66e96c96c1869
0x92BD6b6bB58177d6A49a7452f82968050b190104,0x303200000000,0x303230350000,0xf9407221e6b34d08ebad1b2e
0x8123eC579013cdBAeD172df2C12A2C3fFFBE952C,0x303200000000,0x303230350000,0x63b273ff2c99f2b9e92f33e3
0x09f5607266fDAB3304537bfF8b781FDdF1d27b1E,0x303000000000,0x303230360000,0xef49657f1353f4462466885e
0x09f5607266fDAB3304537bfF8b781FDdF1d27b1E,0x303200000000,0x303230350000,0x55837649b4fa2dd24e4fe5ad
0xc5ED8BC55129B31e4a801fDA5489B27BB96ded3F,0x303200000000,0x303130350000,0xfd1ebb8ef3589cd7e234b1fc
0x12EE02eAd28d6A3609f3a8ba6F58a93bf8738BCc,0x303000000000,0x303230350000,0x72cd79ed9c454b429b325ecb
0x12EE02eAd28d6A3609f3a8ba6F58a93bf8738BCc,0x303200000000,0x303230350000,0x8e6bb0c6c60bdd8f6f8086d9
0x543009285dC2aA291bCa060Df6F9d06C81B08429,0x303200000000,0x303230350000,0x895dd13ef4091ac22a39d7e4
0x6f4A51D33c1330688495a3764441ab483Bb68520,0x303000000000,0x303230350000,0xd68a060fb5b2dfe6826707c8
0x6f4A51D33c1330688495a3764441ab483Bb68520,0x303200000000,0x303230350000,0x318fe422375fac8e2cc91114
0xFB1d2EBA21b0b58523F36041348c0A2E6C830EB5,0x303000000000,0x303230350000,0x460f9a3b48aa5faed9e9d7ce
0x7322659Cb1725bf63F073836a0Ba32f6e5D3Dbea,0x303000000000,0x303230350000,0xd565ac6d9addbd3d6e878448
0x7322659Cb1725bf63F073836a0Ba32f6e5D3Dbea,0x303200000000,0x303230350000,0x3cef3e6c5ec6a23415a4b739
0x144fcD02BbE4D2957d6325CEC5D7818c708507E6,0x303200000000,0x303230350000,0x51726ec18b2de7b0f9496c83
0x47C4EEde5DD24036Db7C0e2d7e124868F112Fb15,0x303000000000,0x303230350000,0xc475ee945d10ad2908cb3b06
0x33eaa081790b8c2cF2b894Ea61D60B8868B92D8f,0x303000000000,0x303230350000,0x0cbda99724d2728a661d9def
0x33eaa081790b8c2cF2b894Ea61D60B8868B92D8f,0x303200000000,0x303230350000,0xf81ad017e8c9e2b6ecec1745
0x7aF190F9129f13C6445fC0dacAC27014FC4b7dC4,0x303000000000,0x303230350000,0x8ade170491605240183c40a0
